0.01438614699542,0.036392605883401
0.075803612023357,0.079676746212951
0.186314102057187,0.112115103342487
0.345969180991429,0.130356612975146
0.554810937580916,0.134043339728462
0.812891284115669,0.125407090780664
1.12027383500754,0.10831411209726
1.47703432992383,0.087096638469959
1.88326082634239,0.065551009312311
2.33905384964603,0.046340133582644
2.84452654275536,0.030846308627682
3.39980482744571,0.019367828113979
4.00502758175865,0.01148544236018
4.66034683556891,0.00643895100161
5.36592798558512,0.003414979989693
6.12195003080402,0.001714319740182
6.92860582937617,0.000814871591588
7.78610237786252,0.000366854836599
8.69466111392217,0.000156452074178
9.65451824355508,6.32108705288858E-05
10.6659250941217,2.41957522651893E-05
11.7291484944722,8.77430976375549E-06
12.844471183641,3.01426748600095E-06
14.0121922496943,9.80833589934526E-07
15.2326276004667,3.02263874353225E-07
16.506110468082,8.82005839529594E-08
17.8329919493264,2.43642585620067E-08
19.2136415841361,6.36971137390176E-09
20.6484479746684,1.57560032045967E-09
22.1378194476567,3.68632920134613E-10
23.6821847630024,8.15479892422461E-11
25.281993871834,1.70506255682607E-11
26.9377187275743,3.36821417086673E-12
28.6498541538913,6.28352495536666E-13
30.4189187737909,1.10649801598331E-13
32.2454560045207,1.8383501754549E-14
34.1300351234215,2.88011505723059E-15
36.07325241038,4.25261289733724E-16
38.0757323731071,5.91443246725224E-17
40.1381290621155,7.74308910250011E-18
42.2611274829848,9.5362494490748E-19
44.4454451143118,1.10409451698692E-19
46.6918335406515,1.2008469704305E-20
49.0010802107724,1.22600700749048E-21
51.374010332704,1.17402171464673E-22
53.8114889183557,1.05359406460873E-23
56.3144229919617,8.8532317684743E-25
58.8837639782821,6.95919877548345E-26
61.5205102883961,5.11236981546583E-27
64.2257101231016,3.50627214881714E-28
67.0004645164193,2.24264627269392E-29
69.8459306445584,1.33620942344575E-30
72.7633254289746,7.40742895757575E-32
75.7539294659399,3.81586013713634E-33
78.8190913194115,1.82420019768285E-34
81.9602322190601,8.08163233606418E-36
85.1788512112189,3.31306380186238E-37
88.4765308173946,1.25483299768768E-38
91.8549432630493,4.38379098016172E-40
95.3158573488317,1.41013922921735E-41
98.8611460476135,4.16886399966859E-43
102.492794923917,1.13048190447714E-44
106.212911488047,2.80603749678712E-46
110.023735616031,6.36127057098219E-48
113.927651188972,1.31398119597813E-49
117.927199132573,2.46681069217039E-51
122.025092070442,4.19774702287172E-53
126.22423084475,6.456269104912E-55
130.527723206799,8.94733724862173E-57
134.938905040227,1.11356697469977E-58
139.46136455424,1.2402350422553E-60
144.098969977213,1.23137657260837E-62
148.855901397758,1.08536744890513E-64
153.736687547973,8.45495649095527E-67
158.746248511713,5.7926307566098E-69
163.889945582587,3.47185477635066E-71
169.173639810003,1.80985953356224E-73
174.603761182377,8.15375260841083E-76
180.187390940246,3.15247254879329E-78
185.932360239667,1.03790058991526E-80
191.847369372248,2.88487552330735E-83
197.942133102143,6.70480122596859E-86
204.227559567031,1.28896374643609E-88
210.715972861577,2.02484834515291E-91
217.421393272001,2.56339221996607E-94
224.359894788875,2.57396150751596E-97
231.550068025172,2.01265478748008E-100
239.013629751315,1.19948441938233E-103
246.776240967248,5.3121327315398E-107
254.868629257047,1.69596925944675E-110
263.328168469158,3.76209729863445E-114
272.201170024093,5.53964175444961E-118
281.546328283897,5.11064047709176E-122
291.440133616377,2.73996546940034E-126
301.985855251639,7.7136114926382E-131
313.329534004075,9.88249460095883E-136
325.691263437026,4.6468630072942E-141
339.43510192345,5.62603729501985E-147
355.261311888534,8.90503140588914E-154
374.984112834343,3.24656516343581E-162
