time	z	x	y	z	vx	vy	vz	mass
1.900000e-04	1.973817e+01	6.218459e-03	6.218459e-03	8.794229e-03	3.156754e+01	3.156754e+01	4.464325e+01	1.001321e+00
2.000000e-04	1.973752e+01	6.533742e-03	6.533742e-03	9.240107e-03	3.148945e+01	3.148945e+01	4.453281e+01	1.001329e+00
2.100000e-04	1.973687e+01	6.848255e-03	6.848255e-03	9.684896e-03	3.141356e+01	3.141356e+01	4.442548e+01	1.001336e+00
2.200000e-04	1.973622e+01	7.162020e-03	7.162020e-03	1.012863e-02	3.133966e+01	3.133966e+01	4.432098e+01	1.001343e+00
2.300000e-04	1.973557e+01	7.475055e-03	7.475055e-03	1.057132e-02	3.126761e+01	3.126761e+01	4.421907e+01	1.001349e+00
2.400000e-04	1.973492e+01	7.787378e-03	7.787378e-03	1.101302e-02	3.119724e+01	3.119724e+01	4.411956e+01	1.001355e+00
2.500000e-04	1.973427e+01	8.099005e-03	8.099005e-03	1.145372e-02	3.112844e+01	3.112844e+01	4.402226e+01	1.001360e+00
2.600000e-04	1.973362e+01	8.409951e-03	8.409951e-03	1.189347e-02	3.106109e+01	3.106109e+01	4.392702e+01	1.001365e+00
2.700000e-04	1.973297e+01	8.720231e-03	8.720231e-03	1.233227e-02	3.099509e+01	3.099509e+01	4.383368e+01	1.001370e+00
2.800000e-04	1.973232e+01	9.029858e-03	9.029858e-03	1.277015e-02	3.093036e+01	3.093036e+01	4.374214e+01	1.001375e+00
2.900000e-04	1.973167e+01	9.338842e-03	9.338842e-03	1.320712e-02	3.086681e+01	3.086681e+01	4.365227e+01	1.001379e+00
3.000000e-04	1.973102e+01	9.647197e-03	9.647197e-03	1.364320e-02	3.080438e+01	3.080438e+01	4.356397e+01	1.001382e+00
3.100000e-04	1.973037e+01	9.954933e-03	9.954933e-03	1.407840e-02	3.074299e+01	3.074299e+01	4.347715e+01	1.001386e+00
3.200000e-04	1.972972e+01	1.026206e-02	1.026206e-02	1.451275e-02	3.068259e+01	3.068259e+01	4.339173e+01	1.001390e+00
3.300000e-04	1.972907e+01	1.056859e-02	1.056859e-02	1.494624e-02	3.062312e+01	3.062312e+01	4.330764e+01	1.001393e+00
3.400000e-04	1.972842e+01	1.087453e-02	1.087453e-02	1.537890e-02	3.056455e+01	3.056455e+01	4.322480e+01	1.001396e+00
3.500000e-04	1.972777e+01	1.117988e-02	1.117988e-02	1.581074e-02	3.050682e+01	3.050682e+01	4.314315e+01	1.001399e+00
3.600000e-04	1.972712e+01	1.148467e-02	1.148467e-02	1.624177e-02	3.044989e+01	3.044989e+01	4.306264e+01	1.001402e+00
3.700000e-04	1.972647e+01	1.178888e-02	1.178888e-02	1.667200e-02	3.039372e+01	3.039372e+01	4.298321e+01	1.001404e+00
3.800000e-04	1.972582e+01	1.209254e-02	1.209254e-02	1.710144e-02	3.033828e+01	3.033828e+01	4.290481e+01	1.001407e+00
3.900000e-04	1.972518e+01	1.239565e-02	1.239565e-02	1.753010e-02	3.028355e+01	3.028355e+01	4.282740e+01	1.001409e+00
4.000000e-04	1.972453e+01	1.269822e-02	1.269822e-02	1.795799e-02	3.022948e+01	3.022948e+01	4.275094e+01	1.001412e+00
4.100000e-04	1.972388e+01	1.300024e-02	1.300024e-02	1.838512e-02	3.017605e+01	3.017605e+01	4.267539e+01	1.001414e+00
4.200000e-04	1.972323e+01	1.330174e-02	1.330174e-02	1.881150e-02	3.012324e+01	3.012324e+01	4.260070e+01	1.001416e+00
4.300000e-04	1.972258e+01	1.360271e-02	1.360271e-02	1.923714e-02	3.007103e+01	3.007103e+01	4.252685e+01	1.001418e+00
4.400000e-04	1.972193e+01	1.390316e-02	1.390316e-02	1.966204e-02	3.001938e+01	3.001938e+01	4.245381e+01	1.001420e+00
4.500000e-04	1.972128e+01	1.420310e-02	1.420310e-02	2.008621e-02	2.996828e+01	2.996828e+01	4.238155e+01	1.001422e+00
4.600000e-04	1.972063e+01	1.450253e-02	1.450253e-02	2.050967e-02	2.991771e+01	2.991771e+01	4.231003e+01	1.001424e+00
4.700000e-04	1.971998e+01	1.480145e-02	1.480145e-02	2.093242e-02	2.986765e+01	2.986765e+01	4.223924e+01	1.001425e+00
4.800000e-04	1.971933e+01	1.509988e-02	1.509988e-02	2.135446e-02	2.981809e+01	2.981809e+01	4.216915e+01	1.001427e+00
4.900000e-04	1.971868e+01	1.539782e-02	1.539782e-02	2.177580e-02	2.976901e+01	2.976901e+01	4.209973e+01	1.001429e+00
5.000000e-04	1.971803e+01	1.569526e-02	1.569526e-02	2.219646e-02	2.972038e+01	2.972038e+01	4.203097e+01	1.001430e+00
5.100000e-04	1.971738e+01	1.599223e-02	1.599223e-02	2.261642e-02	2.967221e+01	2.967221e+01	4.196284e+01	1.001432e+00
5.200000e-04	1.971674e+01	1.628871e-02	1.628871e-02	2.303571e-02	2.962447e+01	2.962447e+01	4.189533e+01	1.001433e+00
5.300000e-04	1.971609e+01	1.658472e-02	1.658472e-02	2.345433e-02	2.957716e+01	2.957716e+01	4.182842e+01	1.001435e+00
5.400000e-04	1.971544e+01	1.688025e-02	1.688025e-02	2.387229e-02	2.953025e+01	2.953025e+01	4.176208e+01	1.001436e+00
5.500000e-04	1.971479e+01	1.717532e-02	1.717532e-02	2.428958e-02	2.948375e+01	2.948375e+01	4.169631e+01	1.001437e+00
5.600000e-04	1.971414e+01	1.746993e-02	1.746993e-02	2.470621e-02	2.943763e+01	2.943763e+01	4.163109e+01	1.001439e+00
5.700000e-04	1.971349e+01	1.776408e-02	1.776408e-02	2.512220e-02	2.939188e+01	2.939188e+01	4.156640e+01	1.001440e+00
5.800000e-04	1.971284e+01	1.805777e-02	1.805777e-02	2.553754e-02	2.934651e+01	2.934651e+01	4.150223e+01	1.001441e+00
5.900000e-04	1.971219e+01	1.835101e-02	1.835101e-02	2.595225e-02	2.930149e+01	2.930149e+01	4.143857e+01	1.001442e+00
6.000000e-04	1.971155e+01	1.864380e-02	1.864380e-02	2.636632e-02	2.925682e+01	2.925682e+01	4.137540e+01	1.001444e+00
6.100000e-04	1.971090e+01	1.893615e-02	1.893615e-02	2.677976e-02	2.921249e+01	2.921249e+01	4.131271e+01	1.001445e+00
6.200000e-04	1.971025e+01	1.922805e-02	1.922805e-02	2.719257e-02	2.916850e+01	2.916850e+01	4.125049e+01	1.001446e+00
6.300000e-04	1.970960e+01	1.951952e-02	1.951952e-02	2.760477e-02	2.912483e+01	2.912483e+01	4.118873e+01	1.001447e+00
6.400000e-04	1.970895e+01	1.981055e-02	1.981055e-02	2.801635e-02	2.908147e+01	2.908147e+01	4.112741e+01	1.001448e+00
6.500000e-04	1.970830e+01	2.010115e-02	2.010115e-02	2.842732e-02	2.903843e+01	2.903843e+01	4.106654e+01	1.001449e+00
6.600000e-04	1.970765e+01	2.039132e-02	2.039132e-02	2.883768e-02	2.899568e+01	2.899568e+01	4.100609e+01	1.001450e+00
6.700000e-04	1.970701e+01	2.068106e-02	2.068106e-02	2.924744e-02	2.895324e+01	2.895324e+01	4.094606e+01	1.001451e+00
6.800000e-04	1.970636e+01	2.097038e-02	2.097038e-02	2.965660e-02	2.891108e+01	2.891108e+01	4.088644e+01	1.001452e+00
6.900000e-04	1.970571e+01	2.125929e-02	2.125929e-02	3.006517e-02	2.886921e+01	2.886921e+01	4.082722e+01	1.001453e+00
7.000000e-04	1.970506e+01	2.154777e-02	2.154777e-02	3.047315e-02	2.882761e+01	2.882761e+01	4.076840e+01	1.001454e+00
7.100000e-04	1.970441e+01	2.183584e-02	2.183584e-02	3.088054e-02	2.878629e+01	2.878629e+01	4.070996e+01	1.001454e+00
7.200000e-04	1.970376e+01	2.212350e-02	2.212350e-02	3.128735e-02	2.874523e+01	2.874523e+01	4.065190e+01	1.001455e+00
7.300000e-04	1.970312e+01	2.241074e-02	2.241074e-02	3.169358e-02	2.870444e+01	2.870444e+01	4.059420e+01	1.001456e+00
7.400000e-04	1.970247e+01	2.269759e-02	2.269759e-02	3.209923e-02	2.866390e+01	2.866390e+01	4.053688e+01	1.001457e+00
7.500000e-04	1.970182e+01	2.298402e-02	2.298402e-02	3.250432e-02	2.862361e+01	2.862361e+01	4.047990e+01	1.001458e+00
7.600000e-04	1.970117e+01	2.327006e-02	2.327006e-02	3.290883e-02	2.858357e+01	2.858357e+01	4.042328e+01	1.001459e+00
7.700000e-04	1.970052e+01	2.355570e-02	2.355570e-02	3.331278e-02	2.854378e+01	2.854378e+01	4.036700e+01	1.001459e+00
7.800000e-04	1.969988e+01	2.384094e-02	2.384094e-02	3.371617e-02	2.850422e+01	2.850422e+01	4.031105e+01	1.001460e+00
7.900000e-04	1.969923e+01	2.412578e-02	2.412578e-02	3.411901e-02	2.846489e+01	2.846489e+01	4.025544e+01	1.001461e+00
8.000000e-04	1.969858e+01	2.441023e-02	2.441023e-02	3.452128e-02	2.842580e+01	2.842580e+01	4.020015e+01	1.001461e+00
8.100000e-04	1.969793e+01	2.469430e-02	2.469430e-02	3.492301e-02	2.838693e+01	2.838693e+01	4.014518e+01	1.001462e+00
8.200000e-04	1.969728e+01	2.497797e-02	2.497797e-02	3.532419e-02	2.834828e+01	2.834828e+01	4.009052e+01	1.001463e+00
8.300000e-04	1.969664e+01	2.526126e-02	2.526126e-02	3.572482e-02	2.830985e+01	2.830985e+01	4.003618e+01	1.001464e+00
8.400000e-04	1.969599e+01	2.554417e-02	2.554417e-02	3.612491e-02	2.827164e+01	2.827164e+01	3.998214e+01	1.001464e+00
8.500000e-04	1.969534e+01	2.582670e-02	2.582670e-02	3.652447e-02	2.823364e+01	2.823364e+01	3.992839e+01	1.001465e+00
8.600000e-04	1.969469e+01	2.610884e-02	2.610884e-02	3.692348e-02	2.819584e+01	2.819584e+01	3.987494e+01	1.001466e+00
8.700000e-04	1.969404e+01	2.639061e-02	2.639061e-02	3.732197e-02	2.815825e+01	2.815825e+01	3.982178e+01	1.001466e+00
8.800000e-04	1.969340e+01	2.667201e-02	2.667201e-02	3.771992e-02	2.812087e+01	2.812087e+01	3.976891e+01	1.001467e+00
8.900000e-04	1.969275e+01	2.695303e-02	2.695303e-02	3.811734e-02	2.808368e+01	2.808368e+01	3.971632e+01	1.001467e+00
9.000000e-04	1.969210e+01	2.723368e-02	2.723368e-02	3.851425e-02	2.804668e+01	2.804668e+01	3.966400e+01	1.001468e+00
9.100000e-04	1.969145e+01	2.751397e-02	2.751397e-02	3.891063e-02	2.800988e+01	2.800988e+01	3.961195e+01	1.001469e+00
9.200000e-04	1.969081e+01	2.779388e-02	2.779388e-02	3.930649e-02	2.797327e+01	2.797327e+01	3.956018e+01	1.001469e+00
9.300000e-04	1.969016e+01	2.807343e-02	2.807343e-02	3.970183e-02	2.793685e+01	2.793685e+01	3.950867e+01	1.001470e+00
9.400000e-04	1.968951e+01	2.835262e-02	2.835262e-02	4.009666e-02	2.790061e+01	2.790061e+01	3.945742e+01	1.001470e+00
9.500000e-04	1.968886e+01	2.863145e-02	2.863145e-02	4.049098e-02	2.786455e+01	2.786455e+01	3.940642e+01	1.001471e+00
9.600000e-04	1.968822e+01	2.890991e-02	2.890991e-02	4.088479e-02	2.782867e+01	2.782867e+01	3.935568e+01	1.001471e+00
9.700000e-04	1.968757e+01	2.918802e-02	2.918802e-02	4.127809e-02	2.779297e+01	2.779297e+01	3.930519e+01	1.001472e+00
9.800000e-04	1.968692e+01	2.946577e-02	2.946577e-02	4.167089e-02	2.775744e+01	2.775744e+01	3.925495e+01	1.001472e+00
9.900000e-04	1.968628e+01	2.974317e-02	2.974317e-02	4.206319e-02	2.772208e+01	2.772208e+01	3.920495e+01	1.001473e+00
1.000000e-03	1.968563e+01	3.002021e-02	3.002021e-02	4.245499e-02	2.768690e+01	2.768690e+01	3.915519e+01	1.001473e+00
1.010000e-03	1.968498e+01	3.029691e-02	3.029691e-02	4.284630e-02	2.765188e+01	2.765188e+01	3.910566e+01	1.001474e+00
1.020000e-03	1.968433e+01	3.057325e-02	3.057325e-02	4.323711e-02	2.761703e+01	2.761703e+01	3.905638e+01	1.001474e+00
1.030000e-03	1.968369e+01	3.084925e-02	3.084925e-02	4.362743e-02	2.758234e+01	2.758234e+01	3.900732e+01	1.001475e+00
1.040000e-03	1.968304e+01	3.112490e-02	3.112490e-02	4.401726e-02	2.754781e+01	2.754781e+01	3.895849e+01	1.001475e+00
1.050000e-03	1.968239e+01	3.140021e-02	3.140021e-02	4.440660e-02	2.751344e+01	2.751344e+01	3.890988e+01	1.001476e+00
1.060000e-03	1.968175e+01	3.167517e-02	3.167517e-02	4.479545e-02	2.747923e+01	2.747923e+01	3.886150e+01	1.001476e+00
1.070000e-03	1.968110e+01	3.194979e-02	3.194979e-02	4.518383e-02	2.744517e+01	2.744517e+01	3.881333e+01	1.001477e+00
1.080000e-03	1.968045e+01	3.222407e-02	3.222407e-02	4.557172e-02	2.741127e+01	2.741127e+01	3.876539e+01	1.001477e+00
1.090000e-03	1.967980e+01	3.249802e-02	3.249802e-02	4.595914e-02	2.737752e+01	2.737752e+01	3.871766e+01	1.001478e+00
1.100000e-03	1.967916e+01	3.277162e-02	3.277162e-02	4.634607e-02	2.734392e+01	2.734392e+01	3.867014e+01	1.001478e+00
1.110000e-03	1.967851e+01	3.304490e-02	3.304490e-02	4.673254e-02	2.731046e+01	2.731046e+01	3.862282e+01	1.001478e+00
1.120000e-03	1.967786e+01	3.331783e-02	3.331783e-02	4.711853e-02	2.727715e+01	2.727715e+01	3.857572e+01	1.001479e+00
1.130000e-03	1.967722e+01	3.359044e-02	3.359044e-02	4.750405e-02	2.724399e+01	2.724399e+01	3.852882e+01	1.001479e+00
1.140000e-03	1.967657e+01	3.386271e-02	3.386271e-02	4.788911e-02	2.721097e+01	2.721097e+01	3.848212e+01	1.001480e+00
1.150000e-03	1.967592e+01	3.413466e-02	3.413466e-02	4.827370e-02	2.717809e+01	2.717809e+01	3.843562e+01	1.001480e+00
1.160000e-03	1.967528e+01	3.440628e-02	3.440628e-02	4.865782e-02	2.714535e+01	2.714535e+01	3.838932e+01	1.001480e+00
1.170000e-03	1.967463e+01	3.467757e-02	3.467757e-02	4.904148e-02	2.711275e+01	2.711275e+01	3.834322e+01	1.001481e+00
1.180000e-03	1.967398e+01	3.494853e-02	3.494853e-02	4.942469e-02	2.708029e+01	2.708029e+01	3.829731e+01	1.001481e+00
1.190000e-03	1.967334e+01	3.521917e-02	3.521917e-02	4.980743e-02	2.704796e+01	2.704796e+01	3.825159e+01	1.001482e+00
1.200000e-03	1.967269e+01	3.548949e-02	3.548949e-02	5.018972e-02	2.701576e+01	2.701576e+01	3.820606e+01	1.001482e+00
1.210000e-03	1.967205e+01	3.575949e-02	3.575949e-02	5.057155e-02	2.698370e+01	2.698370e+01	3.816071e+01	1.001482e+00
1.220000e-03	1.967140e+01	3.602917e-02	3.602917e-02	5.095293e-02	2.695177e+01	2.695177e+01	3.811555e+01	1.001483e+00
1.230000e-03	1.967075e+01	3.629852e-02	3.629852e-02	5.133386e-02	2.691996e+01	2.691996e+01	3.807058e+01	1.001483e+00
1.240000e-03	1.967011e+01	3.656757e-02	3.656757e-02	5.171435e-02	2.688829e+01	2.688829e+01	3.802578e+01	1.001484e+00
1.250000e-03	1.966946e+01	3.683629e-02	3.683629e-02	5.209438e-02	2.685674e+01	2.685674e+01	3.798117e+01	1.001484e+00
1.260000e-03	1.966881e+01	3.710470e-02	3.710470e-02	5.247397e-02	2.682532e+01	2.682532e+01	3.793673e+01	1.001484e+00
1.270000e-03	1.966817e+01	3.737280e-02	3.737280e-02	5.285312e-02	2.679402e+01	2.679402e+01	3.789247e+01	1.001485e+00
1.280000e-03	1.966752e+01	3.764058e-02	3.764058e-02	5.323182e-02	2.676285e+01	2.676285e+01	3.784838e+01	1.001485e+00
1.290000e-03	1.966688e+01	3.790805e-02	3.790805e-02	5.361008e-02	2.673180e+01	2.673180e+01	3.780447e+01	1.001485e+00
1.300000e-03	1.966623e+01	3.817522e-02	3.817522e-02	5.398791e-02	2.670086e+01	2.670086e+01	3.776072e+01	1.001486e+00
1.310000e-03	1.966558e+01	3.844207e-02	3.844207e-02	5.436530e-02	2.667005e+01	2.667005e+01	3.771715e+01	1.001486e+00
1.320000e-03	1.966494e+01	3.870862e-02	3.870862e-02	5.474225e-02	2.663936e+01	2.663936e+01	3.767374e+01	1.001486e+00
1.330000e-03	1.966429e+01	3.897486e-02	3.897486e-02	5.511878e-02	2.660878e+01	2.660878e+01	3.763050e+01	1.001487e+00
1.340000e-03	1.966364e+01	3.924080e-02	3.924080e-02	5.549486e-02	2.657832e+01	2.657832e+01	3.758742e+01	1.001487e+00
1.350000e-03	1.966300e+01	3.950643e-02	3.950643e-02	5.587052e-02	2.654797e+01	2.654797e+01	3.754450e+01	1.001487e+00
1.360000e-03	1.966235e+01	3.977175e-02	3.977175e-02	5.624576e-02	2.651774e+01	2.651774e+01	3.750175e+01	1.001488e+00
1.370000e-03	1.966171e+01	4.003678e-02	4.003678e-02	5.662056e-02	2.648762e+01	2.648762e+01	3.745915e+01	1.001488e+00
1.380000e-03	1.966106e+01	4.030151e-02	4.030151e-02	5.699494e-02	2.645761e+01	2.645761e+01	3.741671e+01	1.001488e+00
1.390000e-03	1.966042e+01	4.056593e-02	4.056593e-02	5.736889e-02	2.642771e+01	2.642771e+01	3.737443e+01	1.001488e+00
1.400000e-03	1.965977e+01	4.083006e-02	4.083006e-02	5.774243e-02	2.639793e+01	2.639793e+01	3.733231e+01	1.001489e+00
1.410000e-03	1.965912e+01	4.109389e-02	4.109389e-02	5.811554e-02	2.636825e+01	2.636825e+01	3.729034e+01	1.001489e+00
1.420000e-03	1.965848e+01	4.135743e-02	4.135743e-02	5.848824e-02	2.633868e+01	2.633868e+01	3.724852e+01	1.001489e+00
1.430000e-03	1.965783e+01	4.162067e-02	4.162067e-02	5.886051e-02	2.630921e+01	2.630921e+01	3.720685e+01	1.001490e+00
1.440000e-03	1.965719e+01	4.188361e-02	4.188361e-02	5.923237e-02	2.627986e+01	2.627986e+01	3.716533e+01	1.001490e+00
1.450000e-03	1.965654e+01	4.214626e-02	4.214626e-02	5.960382e-02	2.625060e+01	2.625060e+01	3.712396e+01	1.001490e+00
1.460000e-03	1.965590e+01	4.240862e-02	4.240862e-02	5.997485e-02	2.622145e+01	2.622145e+01	3.708273e+01	1.001491e+00
1.470000e-03	1.965525e+01	4.267069e-02	4.267069e-02	6.034547e-02	2.619241e+01	2.619241e+01	3.704166e+01	1.001491e+00
1.480000e-03	1.965461e+01	4.293247e-02	4.293247e-02	6.071569e-02	2.616346e+01	2.616346e+01	3.700072e+01	1.001491e+00
1.490000e-03	1.965396e+01	4.319396e-02	4.319396e-02	6.108549e-02	2.613462e+01	2.613462e+01	3.695993e+01	1.001491e+00
1.500000e-03	1.965331e+01	4.345517e-02	4.345517e-02	6.145488e-02	2.610588e+01	2.610588e+01	3.691929e+01	1.001492e+00
1.510000e-03	1.965267e+01	4.371608e-02	4.371608e-02	6.182388e-02	2.607723e+01	2.607723e+01	3.687878e+01	1.001492e+00
1.520000e-03	1.965202e+01	4.397671e-02	4.397671e-02	6.219246e-02	2.604869e+01	2.604869e+01	3.683841e+01	1.001492e+00
1.530000e-03	1.965138e+01	4.423706e-02	4.423706e-02	6.256064e-02	2.602024e+01	2.602024e+01	3.679818e+01	1.001492e+00
1.540000e-03	1.965073e+01	4.449712e-02	4.449712e-02	6.292843e-02	2.599190e+01	2.599190e+01	3.675809e+01	1.001493e+00
1.550000e-03	1.965009e+01	4.475689e-02	4.475689e-02	6.329581e-02	2.596364e+01	2.596364e+01	3.671814e+01	1.001493e+00
1.560000e-03	1.964944e+01	4.501639e-02	4.501639e-02	6.366279e-02	2.593549e+01	2.593549e+01	3.667832e+01	1.001493e+00
1.570000e-03	1.964880e+01	4.527560e-02	4.527560e-02	6.402937e-02	2.590742e+01	2.590742e+01	3.663863e+01	1.001493e+00
1.580000e-03	1.964815e+01	4.553454e-02	4.553454e-02	6.439556e-02	2.587946e+01	2.587946e+01	3.659908e+01	1.001494e+00
1.590000e-03	1.964751e+01	4.579319e-02	4.579319e-02	6.476135e-02	2.585158e+01	2.585158e+01	3.655965e+01	1.001494e+00
1.600000e-03	1.964686e+01	4.605157e-02	4.605157e-02	6.512675e-02	2.582380e+01	2.582380e+01	3.652036e+01	1.001494e+00
1.610000e-03	1.964622e+01	4.630967e-02	4.630967e-02	6.549176e-02	2.579611e+01	2.579611e+01	3.648120e+01	1.001494e+00
1.620000e-03	1.964557e+01	4.656749e-02	4.656749e-02	6.585638e-02	2.576851e+01	2.576851e+01	3.644217e+01	1.001495e+00
1.630000e-03	1.964493e+01	4.682504e-02	4.682504e-02	6.622061e-02	2.574100e+01	2.574100e+01	3.640327e+01	1.001495e+00
1.640000e-03	1.964428e+01	4.708231e-02	4.708231e-02	6.658445e-02	2.571358e+01	2.571358e+01	3.636449e+01	1.001495e+00
1.650000e-03	1.964364e+01	4.733931e-02	4.733931e-02	6.694790e-02	2.568625e+01	2.568625e+01	3.632584e+01	1.001495e+00
1.660000e-03	1.964299e+01	4.759604e-02	4.759604e-02	6.731096e-02	2.565900e+01	2.565900e+01	3.628731e+01	1.001496e+00
1.670000e-03	1.964235e+01	4.785249e-02	4.785249e-02	6.767364e-02	2.563185e+01	2.563185e+01	3.624891e+01	1.001496e+00
1.680000e-03	1.964170e+01	4.810868e-02	4.810868e-02	6.803594e-02	2.560478e+01	2.560478e+01	3.621062e+01	1.001496e+00
1.690000e-03	1.964106e+01	4.836459e-02	4.836459e-02	6.839786e-02	2.557780e+01	2.557780e+01	3.617247e+01	1.001496e+00
1.700000e-03	1.964041e+01	4.862023e-02	4.862023e-02	6.875939e-02	2.555090e+01	2.555090e+01	3.613443e+01	1.001497e+00
1.710000e-03	1.963977e+01	4.887561e-02	4.887561e-02	6.912055e-02	2.552409e+01	2.552409e+01	3.609651e+01	1.001497e+00
1.720000e-03	1.963913e+01	4.913071e-02	4.913071e-02	6.948132e-02	2.549736e+01	2.549736e+01	3.605871e+01	1.001497e+00
1.730000e-03	1.963848e+01	4.938555e-02	4.938555e-02	6.984172e-02	2.547072e+01	2.547072e+01	3.602103e+01	1.001497e+00
1.740000e-03	1.963784e+01	4.964013e-02	4.964013e-02	7.020174e-02	2.544416e+01	2.544416e+01	3.598347e+01	1.001498e+00
1.750000e-03	1.963719e+01	4.989444e-02	4.989444e-02	7.056139e-02	2.541768e+01	2.541768e+01	3.594602e+01	1.001498e+00
1.760000e-03	1.963655e+01	5.014848e-02	5.014848e-02	7.092066e-02	2.539128e+01	2.539128e+01	3.590869e+01	1.001498e+00
1.770000e-03	1.963590e+01	5.040226e-02	5.040226e-02	7.127956e-02	2.536496e+01	2.536496e+01	3.587148e+01	1.001498e+00
1.780000e-03	1.963526e+01	5.065578e-02	5.065578e-02	7.163809e-02	2.533873e+01	2.533873e+01	3.583438e+01	1.001498e+00
1.790000e-03	1.963461e+01	5.090904e-02	5.090904e-02	7.199625e-02	2.531258e+01	2.531258e+01	3.579739e+01	1.001499e+00
1.800000e-03	1.963397e+01	5.116203e-02	5.116203e-02	7.235404e-02	2.528650e+01	2.528650e+01	3.576051e+01	1.001499e+00
1.810000e-03	1.963333e+01	5.141477e-02	5.141477e-02	7.271146e-02	2.526050e+01	2.526050e+01	3.572375e+01	1.001499e+00
1.820000e-03	1.963268e+01	5.166724e-02	5.166724e-02	7.306852e-02	2.523459e+01	2.523459e+01	3.568709e+01	1.001499e+00
1.830000e-03	1.963204e+01	5.191946e-02	5.191946e-02	7.342520e-02	2.520875e+01	2.520875e+01	3.565055e+01	1.001499e+00
1.840000e-03	1.963139e+01	5.217142e-02	5.217142e-02	7.378153e-02	2.518298e+01	2.518298e+01	3.561412e+01	1.001500e+00
1.850000e-03	1.963075e+01	5.242312e-02	5.242312e-02	7.413749e-02	2.515730e+01	2.515730e+01	3.557779e+01	1.001500e+00
1.860000e-03	1.963011e+01	5.267456e-02	5.267456e-02	7.449308e-02	2.513169e+01	2.513169e+01	3.554157e+01	1.001500e+00
1.870000e-03	1.962946e+01	5.292575e-02	5.292575e-02	7.484832e-02	2.510615e+01	2.510615e+01	3.550546e+01	1.001500e+00
1.880000e-03	1.962882e+01	5.317669e-02	5.317669e-02	7.520319e-02	2.508069e+01	2.508069e+01	3.546946e+01	1.001500e+00
1.890000e-03	1.962817e+01	5.342737e-02	5.342737e-02	7.555771e-02	2.505531e+01	2.505531e+01	3.543356e+01	1.001501e+00
1.900000e-03	1.962753e+01	5.367779e-02	5.367779e-02	7.591187e-02	2.503000e+01	2.503000e+01	3.539777e+01	1.001501e+00
1.910000e-03	1.962689e+01	5.392797e-02	5.392797e-02	7.626566e-02	2.500476e+01	2.500476e+01	3.536208e+01	1.001501e+00
1.920000e-03	1.962624e+01	5.417789e-02	5.417789e-02	7.661911e-02	2.497960e+01	2.497960e+01	3.532649e+01	1.001501e+00
1.930000e-03	1.962560e+01	5.442756e-02	5.442756e-02	7.697219e-02	2.495451e+01	2.495451e+01	3.529101e+01	1.001501e+00
