time	z	x	y	z	vx	vy	vz	mass
1.500000e-04	1.974077e+01	4.760188e-03	4.760188e-03	6.731922e-03	3.020710e+01	3.020710e+01	4.271929e+01	1.001598e+00
1.600000e-04	1.974012e+01	5.061685e-03	5.061685e-03	7.158303e-03	3.009324e+01	3.009324e+01	4.255827e+01	1.001616e+00
1.700000e-04	1.973947e+01	5.362071e-03	5.362071e-03	7.583113e-03	2.998480e+01	2.998480e+01	4.240491e+01	1.001632e+00
1.800000e-04	1.973882e+01	5.661397e-03	5.661397e-03	8.006424e-03	2.988114e+01	2.988114e+01	4.225832e+01	1.001647e+00
1.900000e-04	1.973817e+01	5.959708e-03	5.959708e-03	8.428299e-03	2.978173e+01	2.978173e+01	4.211772e+01	1.001659e+00
2.000000e-04	1.973752e+01	6.257044e-03	6.257044e-03	8.848796e-03	2.968611e+01	2.968611e+01	4.198250e+01	1.001671e+00
2.100000e-04	1.973687e+01	6.553441e-03	6.553441e-03	9.267966e-03	2.959391e+01	2.959391e+01	4.185211e+01	1.001681e+00
2.200000e-04	1.973622e+01	6.848932e-03	6.848932e-03	9.685853e-03	2.950479e+01	2.950479e+01	4.172608e+01	1.001691e+00
2.300000e-04	1.973557e+01	7.143547e-03	7.143547e-03	1.010250e-02	2.941849e+01	2.941849e+01	4.160402e+01	1.001700e+00
2.400000e-04	1.973492e+01	7.437311e-03	7.437311e-03	1.051795e-02	2.933474e+01	2.933474e+01	4.148559e+01	1.001708e+00
2.500000e-04	1.973427e+01	7.730249e-03	7.730249e-03	1.093222e-02	2.925335e+01	2.925335e+01	4.137048e+01	1.001715e+00
2.600000e-04	1.973362e+01	8.022385e-03	8.022385e-03	1.134537e-02	2.917411e+01	2.917411e+01	4.125843e+01	1.001722e+00
2.700000e-04	1.973297e+01	8.313738e-03	8.313738e-03	1.175740e-02	2.909688e+01	2.909688e+01	4.114920e+01	1.001729e+00
2.800000e-04	1.973232e+01	8.604329e-03	8.604329e-03	1.216836e-02	2.902149e+01	2.902149e+01	4.104259e+01	1.001735e+00
2.900000e-04	1.973167e+01	8.894174e-03	8.894174e-03	1.257826e-02	2.894783e+01	2.894783e+01	4.093841e+01	1.001740e+00
3.000000e-04	1.973102e+01	9.183291e-03	9.183291e-03	1.298713e-02	2.887576e+01	2.887576e+01	4.083650e+01	1.001746e+00
3.100000e-04	1.973037e+01	9.471694e-03	9.471694e-03	1.339500e-02	2.880520e+01	2.880520e+01	4.073671e+01	1.001751e+00
3.200000e-04	1.972972e+01	9.759399e-03	9.759399e-03	1.380187e-02	2.873604e+01	2.873604e+01	4.063890e+01	1.001755e+00
3.300000e-04	1.972907e+01	1.004642e-02	1.004642e-02	1.420778e-02	2.866820e+01	2.866820e+01	4.054296e+01	1.001760e+00
3.400000e-04	1.972842e+01	1.033277e-02	1.033277e-02	1.461274e-02	2.860161e+01	2.860161e+01	4.044878e+01	1.001764e+00
3.500000e-04	1.972777e+01	1.061846e-02	1.061846e-02	1.501676e-02	2.853618e+01	2.853618e+01	4.035625e+01	1.001768e+00
3.600000e-04	1.972712e+01	1.090349e-02	1.090349e-02	1.541987e-02	2.847186e+01	2.847186e+01	4.026529e+01	1.001772e+00
3.700000e-04	1.972647e+01	1.118790e-02	1.118790e-02	1.582207e-02	2.840859e+01	2.840859e+01	4.017582e+01	1.001776e+00
3.800000e-04	1.972582e+01	1.147167e-02	1.147167e-02	1.622339e-02	2.834632e+01	2.834632e+01	4.008775e+01	1.001779e+00
3.900000e-04	1.972518e+01	1.175483e-02	1.175483e-02	1.662383e-02	2.828499e+01	2.828499e+01	4.000101e+01	1.001782e+00
4.000000e-04	1.972453e+01	1.203737e-02	1.203737e-02	1.702342e-02	2.822456e+01	2.822456e+01	3.991555e+01	1.001785e+00
4.100000e-04	1.972388e+01	1.231932e-02	1.231932e-02	1.742215e-02	2.816499e+01	2.816499e+01	3.983131e+01	1.001788e+00
4.200000e-04	1.972323e+01	1.260068e-02	1.260068e-02	1.782005e-02	2.810623e+01	2.810623e+01	3.974822e+01	1.001791e+00
4.300000e-04	1.972258e+01	1.288145e-02	1.288145e-02	1.821712e-02	2.804826e+01	2.804826e+01	3.966623e+01	1.001794e+00
4.400000e-04	1.972193e+01	1.316164e-02	1.316164e-02	1.861337e-02	2.799104e+01	2.799104e+01	3.958531e+01	1.001797e+00
4.500000e-04	1.972128e+01	1.344127e-02	1.344127e-02	1.900883e-02	2.793454e+01	2.793454e+01	3.950540e+01	1.001799e+00
4.600000e-04	1.972063e+01	1.372034e-02	1.372034e-02	1.940349e-02	2.787872e+01	2.787872e+01	3.942647e+01	1.001802e+00
4.700000e-04	1.971998e+01	1.399885e-02	1.399885e-02	1.979736e-02	2.782357e+01	2.782357e+01	3.934847e+01	1.001804e+00
4.800000e-04	1.971933e+01	1.427681e-02	1.427681e-02	2.019046e-02	2.776905e+01	2.776905e+01	3.927137e+01	1.001806e+00
4.900000e-04	1.971868e+01	1.455423e-02	1.455423e-02	2.058279e-02	2.771514e+01	2.771514e+01	3.919513e+01	1.001809e+00
5.000000e-04	1.971803e+01	1.483111e-02	1.483111e-02	2.097436e-02	2.766183e+01	2.766183e+01	3.911973e+01	1.001811e+00
5.100000e-04	1.971738e+01	1.510747e-02	1.510747e-02	2.136519e-02	2.760908e+01	2.760908e+01	3.904514e+01	1.001813e+00
5.200000e-04	1.971674e+01	1.538330e-02	1.538330e-02	2.175527e-02	2.755688e+01	2.755688e+01	3.897132e+01	1.001815e+00
5.300000e-04	1.971609e+01	1.565861e-02	1.565861e-02	2.214462e-02	2.750522e+01	2.750522e+01	3.889825e+01	1.001817e+00
5.400000e-04	1.971544e+01	1.593340e-02	1.593340e-02	2.253324e-02	2.745406e+01	2.745406e+01	3.882591e+01	1.001819e+00
5.500000e-04	1.971479e+01	1.620769e-02	1.620769e-02	2.292114e-02	2.740341e+01	2.740341e+01	3.875427e+01	1.001820e+00
5.600000e-04	1.971414e+01	1.648147e-02	1.648147e-02	2.330832e-02	2.735323e+01	2.735323e+01	3.868331e+01	1.001822e+00
5.700000e-04	1.971349e+01	1.675476e-02	1.675476e-02	2.369480e-02	2.730352e+01	2.730352e+01	3.861301e+01	1.001824e+00
5.800000e-04	1.971284e+01	1.702755e-02	1.702755e-02	2.408059e-02	2.725426e+01	2.725426e+01	3.854335e+01	1.001826e+00
5.900000e-04	1.971219e+01	1.729984e-02	1.729984e-02	2.446567e-02	2.720544e+01	2.720544e+01	3.847430e+01	1.001827e+00
6.000000e-04	1.971155e+01	1.757166e-02	1.757166e-02	2.485007e-02	2.715705e+01	2.715705e+01	3.840586e+01	1.001829e+00
6.100000e-04	1.971090e+01	1.784299e-02	1.784299e-02	2.523379e-02	2.710907e+01	2.710907e+01	3.833801e+01	1.001830e+00
6.200000e-04	1.971025e+01	1.811384e-02	1.811384e-02	2.561684e-02	2.706149e+01	2.706149e+01	3.827073e+01	1.001832e+00
6.300000e-04	1.970960e+01	1.838422e-02	1.838422e-02	2.599921e-02	2.701430e+01	2.701430e+01	3.820399e+01	1.001833e+00
6.400000e-04	1.970895e+01	1.865413e-02	1.865413e-02	2.638092e-02	2.696750e+01	2.696750e+01	3.813780e+01	1.001835e+00
6.500000e-04	1.970830e+01	1.892357e-02	1.892357e-02	2.676197e-02	2.692107e+01	2.692107e+01	3.807214e+01	1.001836e+00
6.600000e-04	1.970765e+01	1.919255e-02	1.919255e-02	2.714236e-02	2.687499e+01	2.687499e+01	3.800698e+01	1.001837e+00
6.700000e-04	1.970701e+01	1.946107e-02	1.946107e-02	2.752211e-02	2.682928e+01	2.682928e+01	3.794233e+01	1.001839e+00
6.800000e-04	1.970636e+01	1.972914e-02	1.972914e-02	2.790121e-02	2.678390e+01	2.678390e+01	3.787816e+01	1.001840e+00
6.900000e-04	1.970571e+01	1.999675e-02	1.999675e-02	2.827967e-02	2.673886e+01	2.673886e+01	3.781446e+01	1.001841e+00
7.000000e-04	1.970506e+01	2.026391e-02	2.026391e-02	2.865750e-02	2.669416e+01	2.669416e+01	3.775124e+01	1.001842e+00
7.100000e-04	1.970441e+01	2.053063e-02	2.053063e-02	2.903470e-02	2.664977e+01	2.664977e+01	3.768846e+01	1.001844e+00
7.200000e-04	1.970376e+01	2.079691e-02	2.079691e-02	2.941127e-02	2.660569e+01	2.660569e+01	3.762613e+01	1.001845e+00
7.300000e-04	1.970312e+01	2.106275e-02	2.106275e-02	2.978722e-02	2.656192e+01	2.656192e+01	3.756423e+01	1.001846e+00
7.400000e-04	1.970247e+01	2.132815e-02	2.132815e-02	3.016256e-02	2.651845e+01	2.651845e+01	3.750276e+01	1.001847e+00
7.500000e-04	1.970182e+01	2.159312e-02	2.159312e-02	3.053728e-02	2.647528e+01	2.647528e+01	3.744170e+01	1.001848e+00
7.600000e-04	1.970117e+01	2.185766e-02	2.185766e-02	3.091139e-02	2.643239e+01	2.643239e+01	3.738104e+01	1.001849e+00
7.700000e-04	1.970052e+01	2.212177e-02	2.212177e-02	3.128490e-02	2.638978e+01	2.638978e+01	3.732079e+01	1.001850e+00
7.800000e-04	1.969988e+01	2.238545e-02	2.238545e-02	3.165781e-02	2.634745e+01	2.634745e+01	3.726092e+01	1.001851e+00
7.900000e-04	1.969923e+01	2.264872e-02	2.264872e-02	3.203012e-02	2.630539e+01	2.630539e+01	3.720144e+01	1.001852e+00
8.000000e-04	1.969858e+01	2.291156e-02	2.291156e-02	3.240184e-02	2.626359e+01	2.626359e+01	3.714232e+01	1.001853e+00
8.100000e-04	1.969793e+01	2.317399e-02	2.317399e-02	3.277297e-02	2.622205e+01	2.622205e+01	3.708358e+01	1.001854e+00
8.200000e-04	1.969728e+01	2.343600e-02	2.343600e-02	3.314351e-02	2.618077e+01	2.618077e+01	3.702520e+01	1.001855e+00
8.300000e-04	1.969664e+01	2.369761e-02	2.369761e-02	3.351347e-02	2.613973e+01	2.613973e+01	3.696717e+01	1.001856e+00
8.400000e-04	1.969599e+01	2.395880e-02	2.395880e-02	3.388286e-02	2.609894e+01	2.609894e+01	3.690948e+01	1.001857e+00
8.500000e-04	1.969534e+01	2.421958e-02	2.421958e-02	3.425167e-02	2.605840e+01	2.605840e+01	3.685214e+01	1.001858e+00
8.600000e-04	1.969469e+01	2.447997e-02	2.447997e-02	3.461990e-02	2.601808e+01	2.601808e+01	3.679513e+01	1.001859e+00
8.700000e-04	1.969404e+01	2.473995e-02	2.473995e-02	3.498757e-02	2.597800e+01	2.597800e+01	3.673844e+01	1.001860e+00
8.800000e-04	1.969340e+01	2.499953e-02	2.499953e-02	3.535467e-02	2.593815e+01	2.593815e+01	3.668209e+01	1.001860e+00
8.900000e-04	1.969275e+01	2.525871e-02	2.525871e-02	3.572121e-02	2.589852e+01	2.589852e+01	3.662604e+01	1.001861e+00
9.000000e-04	1.969210e+01	2.551750e-02	2.551750e-02	3.608719e-02	2.585912e+01	2.585912e+01	3.657031e+01	1.001862e+00
9.100000e-04	1.969145e+01	2.577589e-02	2.577589e-02	3.645262e-02	2.581992e+01	2.581992e+01	3.651489e+01	1.001863e+00
9.200000e-04	1.969081e+01	2.603390e-02	2.603390e-02	3.681749e-02	2.578095e+01	2.578095e+01	3.645976e+01	1.001864e+00
9.300000e-04	1.969016e+01	2.629151e-02	2.629151e-02	3.718182e-02	2.574218e+01	2.574218e+01	3.640494e+01	1.001864e+00
9.400000e-04	1.968951e+01	2.654874e-02	2.654874e-02	3.754559e-02	2.570362e+01	2.570362e+01	3.635040e+01	1.001865e+00
9.500000e-04	1.968886e+01	2.680559e-02	2.680559e-02	3.790882e-02	2.566526e+01	2.566526e+01	3.629615e+01	1.001866e+00
9.600000e-04	1.968822e+01	2.706205e-02	2.706205e-02	3.827152e-02	2.562710e+01	2.562710e+01	3.624219e+01	1.001867e+00
9.700000e-04	1.968757e+01	2.731813e-02	2.731813e-02	3.863367e-02	2.558913e+01	2.558913e+01	3.618850e+01	1.001867e+00
9.800000e-04	1.968692e+01	2.757383e-02	2.757383e-02	3.899529e-02	2.555137e+01	2.555137e+01	3.613509e+01	1.001868e+00
9.900000e-04	1.968628e+01	2.782916e-02	2.782916e-02	3.935637e-02	2.551379e+01	2.551379e+01	3.608194e+01	1.001869e+00
1.000000e-03	1.968563e+01	2.808411e-02	2.808411e-02	3.971693e-02	2.547640e+01	2.547640e+01	3.602907e+01	1.001869e+00
1.010000e-03	1.968498e+01	2.833869e-02	2.833869e-02	4.007695e-02	2.543919e+01	2.543919e+01	3.597645e+01	1.001870e+00
1.020000e-03	1.968433e+01	2.859289e-02	2.859289e-02	4.043646e-02	2.540217e+01	2.540217e+01	3.592409e+01	1.001871e+00
1.030000e-03	1.968369e+01	2.884673e-02	2.884673e-02	4.079544e-02	2.536533e+01	2.536533e+01	3.587199e+01	1.001871e+00
1.040000e-03	1.968304e+01	2.910020e-02	2.910020e-02	4.115390e-02	2.532866e+01	2.532866e+01	3.582014e+01	1.001872e+00
1.050000e-03	1.968239e+01	2.935330e-02	2.935330e-02	4.151184e-02	2.529217e+01	2.529217e+01	3.576854e+01	1.001873e+00
1.060000e-03	1.968175e+01	2.960604e-02	2.960604e-02	4.186927e-02	2.525586e+01	2.525586e+01	3.571718e+01	1.001873e+00
1.070000e-03	1.968110e+01	2.985842e-02	2.985842e-02	4.222618e-02	2.521971e+01	2.521971e+01	3.566606e+01	1.001874e+00
1.080000e-03	1.968045e+01	3.011044e-02	3.011044e-02	4.258259e-02	2.518373e+01	2.518373e+01	3.561517e+01	1.001875e+00
1.090000e-03	1.967980e+01	3.036210e-02	3.036210e-02	4.293849e-02	2.514792e+01	2.514792e+01	3.556453e+01	1.001875e+00
1.100000e-03	1.967916e+01	3.061340e-02	3.061340e-02	4.329388e-02	2.511227e+01	2.511227e+01	3.551411e+01	1.001876e+00
1.110000e-03	1.967851e+01	3.086434e-02	3.086434e-02	4.364877e-02	2.507678e+01	2.507678e+01	3.546392e+01	1.001876e+00
1.120000e-03	1.967786e+01	3.111493e-02	3.111493e-02	4.400316e-02	2.504145e+01	2.504145e+01	3.541396e+01	1.001877e+00
1.130000e-03	1.967722e+01	3.136517e-02	3.136517e-02	4.435705e-02	2.500628e+01	2.500628e+01	3.536422e+01	1.001878e+00
1.140000e-03	1.967657e+01	3.161506e-02	3.161506e-02	4.471045e-02	2.497126e+01	2.497126e+01	3.531470e+01	1.001878e+00
1.150000e-03	1.967592e+01	3.186460e-02	3.186460e-02	4.506335e-02	2.493640e+01	2.493640e+01	3.526540e+01	1.001879e+00
1.160000e-03	1.967528e+01	3.211379e-02	3.211379e-02	4.541575e-02	2.490169e+01	2.490169e+01	3.521631e+01	1.001879e+00
1.170000e-03	1.967463e+01	3.236263e-02	3.236263e-02	4.576767e-02	2.486713e+01	2.486713e+01	3.516743e+01	1.001880e+00
1.180000e-03	1.967398e+01	3.261113e-02	3.261113e-02	4.611910e-02	2.483272e+01	2.483272e+01	3.511876e+01	1.001880e+00
1.190000e-03	1.967334e+01	3.285929e-02	3.285929e-02	4.647005e-02	2.479845e+01	2.479845e+01	3.507030e+01	1.001881e+00
1.200000e-03	1.967269e+01	3.310710e-02	3.310710e-02	4.682051e-02	2.476432e+01	2.476432e+01	3.502204e+01	1.001881e+00
1.210000e-03	1.967205e+01	3.335457e-02	3.335457e-02	4.717049e-02	2.473034e+01	2.473034e+01	3.497399e+01	1.001882e+00
1.220000e-03	1.967140e+01	3.360171e-02	3.360171e-02	4.751999e-02	2.469651e+01	2.469651e+01	3.492613e+01	1.001883e+00
1.230000e-03	1.967075e+01	3.384850e-02	3.384850e-02	4.786901e-02	2.466281e+01	2.466281e+01	3.487847e+01	1.001883e+00
1.240000e-03	1.967011e+01	3.409496e-02	3.409496e-02	4.821756e-02	2.462924e+01	2.462924e+01	3.483101e+01	1.001884e+00
1.250000e-03	1.966946e+01	3.434109e-02	3.434109e-02	4.856564e-02	2.459582e+01	2.459582e+01	3.478374e+01	1.001884e+00
1.260000e-03	1.966881e+01	3.458688e-02	3.458688e-02	4.891324e-02	2.456253e+01	2.456253e+01	3.473666e+01	1.001885e+00
1.270000e-03	1.966817e+01	3.483234e-02	3.483234e-02	4.926037e-02	2.452937e+01	2.452937e+01	3.468977e+01	1.001885e+00
1.280000e-03	1.966752e+01	3.507747e-02	3.507747e-02	4.960703e-02	2.449634e+01	2.449634e+01	3.464306e+01	1.001885e+00
1.290000e-03	1.966688e+01	3.532227e-02	3.532227e-02	4.995323e-02	2.446345e+01	2.446345e+01	3.459654e+01	1.001886e+00
1.300000e-03	1.966623e+01	3.556674e-02	3.556674e-02	5.029896e-02	2.443068e+01	2.443068e+01	3.455020e+01	1.001886e+00
1.310000e-03	1.966558e+01	3.581088e-02	3.581088e-02	5.064424e-02	2.439804e+01	2.439804e+01	3.450405e+01	1.001887e+00
1.320000e-03	1.966494e+01	3.605470e-02	3.605470e-02	5.098905e-02	2.436553e+01	2.436553e+01	3.445807e+01	1.001887e+00
1.330000e-03	1.966429e+01	3.629819e-02	3.629819e-02	5.133340e-02	2.433315e+01	2.433315e+01	3.441226e+01	1.001888e+00
1.340000e-03	1.966364e+01	3.654136e-02	3.654136e-02	5.167729e-02	2.430088e+01	2.430088e+01	3.436664e+01	1.001888e+00
1.350000e-03	1.966300e+01	3.678421e-02	3.678421e-02	5.202073e-02	2.426874e+01	2.426874e+01	3.432118e+01	1.001889e+00
1.360000e-03	1.966235e+01	3.702674e-02	3.702674e-02	5.236372e-02	2.423672e+01	2.423672e+01	3.427590e+01	1.001889e+00
1.370000e-03	1.966171e+01	3.726895e-02	3.726895e-02	5.270625e-02	2.420482e+01	2.420482e+01	3.423079e+01	1.001890e+00
1.380000e-03	1.966106e+01	3.751084e-02	3.751084e-02	5.304833e-02	2.417304e+01	2.417304e+01	3.418584e+01	1.001890e+00
1.390000e-03	1.966042e+01	3.775241e-02	3.775241e-02	5.338997e-02	2.414138e+01	2.414138e+01	3.414106e+01	1.001890e+00
1.400000e-03	1.965977e+01	3.799366e-02	3.799366e-02	5.373115e-02	2.410983e+01	2.410983e+01	3.409645e+01	1.001891e+00
1.410000e-03	1.965912e+01	3.823460e-02	3.823460e-02	5.407190e-02	2.407840e+01	2.407840e+01	3.405200e+01	1.001891e+00
1.420000e-03	1.965848e+01	3.847523e-02	3.847523e-02	5.441219e-02	2.404708e+01	2.404708e+01	3.400771e+01	1.001892e+00
1.430000e-03	1.965783e+01	3.871555e-02	3.871555e-02	5.475205e-02	2.401587e+01	2.401587e+01	3.396358e+01	1.001892e+00
1.440000e-03	1.965719e+01	3.895555e-02	3.895555e-02	5.509147e-02	2.398478e+01	2.398478e+01	3.391960e+01	1.001893e+00
1.450000e-03	1.965654e+01	3.919524e-02	3.919524e-02	5.543044e-02	2.395380e+01	2.395380e+01	3.387579e+01	1.001893e+00
1.460000e-03	1.965590e+01	3.943463e-02	3.943463e-02	5.576898e-02	2.392293e+01	2.392293e+01	3.383213e+01	1.001893e+00
1.470000e-03	1.965525e+01	3.967370e-02	3.967370e-02	5.610709e-02	2.389216e+01	2.389216e+01	3.378862e+01	1.001894e+00
1.480000e-03	1.965461e+01	3.991247e-02	3.991247e-02	5.644476e-02	2.386151e+01	2.386151e+01	3.374527e+01	1.001894e+00
1.490000e-03	1.965396e+01	4.015093e-02	4.015093e-02	5.678199e-02	2.383096e+01	2.383096e+01	3.370207e+01	1.001895e+00
1.500000e-03	1.965331e+01	4.038909e-02	4.038909e-02	5.711880e-02	2.380052e+01	2.380052e+01	3.365902e+01	1.001895e+00
1.510000e-03	1.965267e+01	4.062694e-02	4.062694e-02	5.745517e-02	2.377018e+01	2.377018e+01	3.361611e+01	1.001895e+00
1.520000e-03	1.965202e+01	4.086449e-02	4.086449e-02	5.779112e-02	2.373995e+01	2.373995e+01	3.357336e+01	1.001896e+00
1.530000e-03	1.965138e+01	4.110174e-02	4.110174e-02	5.812664e-02	2.370982e+01	2.370982e+01	3.353074e+01	1.001896e+00
1.540000e-03	1.965073e+01	4.133869e-02	4.133869e-02	5.846174e-02	2.367979e+01	2.367979e+01	3.348828e+01	1.001896e+00
1.550000e-03	1.965009e+01	4.157534e-02	4.157534e-02	5.879641e-02	2.364986e+01	2.364986e+01	3.344595e+01	1.001897e+00
1.560000e-03	1.964944e+01	4.181169e-02	4.181169e-02	5.913066e-02	2.362003e+01	2.362003e+01	3.340377e+01	1.001897e+00
1.570000e-03	1.964880e+01	4.204774e-02	4.204774e-02	5.946448e-02	2.359031e+01	2.359031e+01	3.336173e+01	1.001898e+00
1.580000e-03	1.964815e+01	4.228349e-02	4.228349e-02	5.979789e-02	2.356068e+01	2.356068e+01	3.331983e+01	1.001898e+00
1.590000e-03	1.964751e+01	4.251895e-02	4.251895e-02	6.013088e-02	2.353115e+01	2.353115e+01	3.327807e+01	1.001898e+00
1.600000e-03	1.964686e+01	4.275412e-02	4.275412e-02	6.046345e-02	2.350171e+01	2.350171e+01	3.323644e+01	1.001899e+00
1.610000e-03	1.964622e+01	4.298899e-02	4.298899e-02	6.079561e-02	2.347237e+01	2.347237e+01	3.319495e+01	1.001899e+00
1.620000e-03	1.964557e+01	4.322356e-02	4.322356e-02	6.112735e-02	2.344313e+01	2.344313e+01	3.315359e+01	1.001899e+00
1.630000e-03	1.964493e+01	4.345785e-02	4.345785e-02	6.145868e-02	2.341398e+01	2.341398e+01	3.311237e+01	1.001900e+00
1.640000e-03	1.964428e+01	4.369184e-02	4.369184e-02	6.178960e-02	2.338493e+01	2.338493e+01	3.307128e+01	1.001900e+00
1.650000e-03	1.964364e+01	4.392555e-02	4.392555e-02	6.212011e-02	2.335597e+01	2.335597e+01	3.303033e+01	1.001900e+00
1.660000e-03	1.964299e+01	4.415896e-02	4.415896e-02	6.245021e-02	2.332710e+01	2.332710e+01	3.298950e+01	1.001901e+00
1.670000e-03	1.964235e+01	4.439209e-02	4.439209e-02	6.277990e-02	2.329832e+01	2.329832e+01	3.294880e+01	1.001901e+00
1.680000e-03	1.964170e+01	4.462493e-02	4.462493e-02	6.310918e-02	2.326963e+01	2.326963e+01	3.290823e+01	1.001901e+00
1.690000e-03	1.964106e+01	4.485748e-02	4.485748e-02	6.343806e-02	2.324104e+01	2.324104e+01	3.286779e+01	1.001902e+00
1.700000e-03	1.964041e+01	4.508975e-02	4.508975e-02	6.376654e-02	2.321253e+01	2.321253e+01	3.282747e+01	1.001902e+00
1.710000e-03	1.963977e+01	4.532174e-02	4.532174e-02	6.409461e-02	2.318411e+01	2.318411e+01	3.278728e+01	1.001902e+00
1.720000e-03	1.963913e+01	4.555343e-02	4.555343e-02	6.442229e-02	2.315578e+01	2.315578e+01	3.274722e+01	1.001903e+00
1.730000e-03	1.963848e+01	4.578485e-02	4.578485e-02	6.474956e-02	2.312753e+01	2.312753e+01	3.270727e+01	1.001903e+00
1.740000e-03	1.963784e+01	4.601599e-02	4.601599e-02	6.507643e-02	2.309938e+01	2.309938e+01	3.266745e+01	1.001903e+00
1.750000e-03	1.963719e+01	4.624684e-02	4.624684e-02	6.540291e-02	2.307130e+01	2.307130e+01	3.262775e+01	1.001904e+00
1.760000e-03	1.963655e+01	4.647741e-02	4.647741e-02	6.572899e-02	2.304332e+01	2.304332e+01	3.258817e+01	1.001904e+00
1.770000e-03	1.963590e+01	4.670771e-02	4.670771e-02	6.605467e-02	2.301542e+01	2.301542e+01	3.254871e+01	1.001904e+00
1.780000e-03	1.963526e+01	4.693772e-02	4.693772e-02	6.637996e-02	2.298760e+01	2.298760e+01	3.250937e+01	1.001904e+00
1.790000e-03	1.963461e+01	4.716746e-02	4.716746e-02	6.670486e-02	2.295986e+01	2.295986e+01	3.247015e+01	1.001905e+00
1.800000e-03	1.963397e+01	4.739692e-02	4.739692e-02	6.702936e-02	2.293221e+01	2.293221e+01	3.243104e+01	1.001905e+00
1.810000e-03	1.963333e+01	4.762610e-02	4.762610e-02	6.735348e-02	2.290464e+01	2.290464e+01	3.239205e+01	1.001905e+00
1.820000e-03	1.963268e+01	4.785501e-02	4.785501e-02	6.767721e-02	2.287715e+01	2.287715e+01	3.235318e+01	1.001906e+00
1.830000e-03	1.963204e+01	4.808365e-02	4.808365e-02	6.800054e-02	2.284974e+01	2.284974e+01	3.231442e+01	1.001906e+00
1.840000e-03	1.963139e+01	4.831201e-02	4.831201e-02	6.832349e-02	2.282241e+01	2.282241e+01	3.227577e+01	1.001906e+00
1.850000e-03	1.963075e+01	4.854009e-02	4.854009e-02	6.864606e-02	2.279517e+01	2.279517e+01	3.223723e+01	1.001907e+00
1.860000e-03	1.963011e+01	4.876791e-02	4.876791e-02	6.896824e-02	2.276800e+01	2.276800e+01	3.219881e+01	1.001907e+00
1.870000e-03	1.962946e+01	4.899545e-02	4.899545e-02	6.929004e-02	2.274091e+01	2.274091e+01	3.216050e+01	1.001907e+00
1.880000e-03	1.962882e+01	4.922273e-02	4.922273e-02	6.961145e-02	2.271389e+01	2.271389e+01	3.212230e+01	1.001907e+00
1.890000e-03	1.962817e+01	4.944973e-02	4.944973e-02	6.993248e-02	2.268696e+01	2.268696e+01	3.208420e+01	1.001908e+00
1.900000e-03	1.962753e+01	4.967647e-02	4.967647e-02	7.025313e-02	2.266010e+01	2.266010e+01	3.204622e+01	1.001908e+00
1.910000e-03	1.962689e+01	4.990293e-02	4.990293e-02	7.057341e-02	2.263332e+01	2.263332e+01	3.200834e+01	1.001908e+00
1.920000e-03	1.962624e+01	5.012913e-02	5.012913e-02	7.089330e-02	2.260661e+01	2.260661e+01	3.197057e+01	1.001909e+00
1.930000e-03	1.962560e+01	5.035507e-02	5.035507e-02	7.121282e-02	2.257998e+01	2.257998e+01	3.193291e+01	1.001909e+00
